x,y,z,i
-2.617995,-0.0,1.2069128,128.0
-2.6097002,-0.0,1.2155371,128.0
-2.6402853,-0.0,1.2424245,128.0
-2.6212065,-0.0,1.2460421,128.0
-2.5951996,-0.0,1.2461962,128.0
-2.5902855,-0.0,1.2563785,128.0
-2.606345,-0.0,1.2768359,128.0
-2.6188786,-0.0,1.2957524,128.0
-2.6137705,-0.0,1.3060261,128.0
-2.6086214,-0.0,1.316281,128.0
-2.6034324,-0.0,1.3265141,128.0
-2.5947347,-0.0,1.334944,128.0
-2.592933,-0.0,1.3469216,128.0
-2.6083472,-0.0,1.3679613,128.0
-2.6029553,-0.0,1.378193,128.0
-2.597523,-0.0,1.3884048,128.0
-2.6092112,-0.0,1.4078548,128.0
-2.5865383,-0.0,1.4087627,128.0
-2.5809865,-0.0,1.4189085,128.0
-2.5959427,-0.0,1.4404355,128.0
-2.5867765,-0.0,1.4486636,128.0
-2.5810673,-0.0,1.4588112,128.0
-2.5753183,-0.0,1.4689364,128.0
-2.5932782,-0.0,1.4927053,128.0
-2.5840235,-0.0,1.5009196,128.0
-2.5781093,-0.0,1.511056,128.0
-2.575512,-0.0,1.5231543,128.0
-3.4248984,-0.0,2.0436752,128.0
-2.5801764,-0.0,1.5533917,128.0
-1.7193706,-0.0,1.0443664,128.0
-3.4039104,-0.0,2.085918,128.0
-2.5650144,-0.0,1.5857316,128.0
-2.5720887,-0.0,1.604101,128.0
-2.5657706,-0.0,1.6141872,128.0
-2.5627046,-0.0,1.626341,128.0
-2.5727208,-0.0,1.6469058,128.0
-2.5465753,-0.0,1.6443037,128.0
-2.543367,-0.0,1.6564192,128.0
-2.5564008,-0.0,1.6792406,128.0
-2.572545,-0.0,1.7043451,128.0
-2.559347,-0.0,1.7101002,128.0
-2.5104837,-0.0,1.6917495,128.0
-2.4973693,-0.0,1.6972115,128.0
-2.4906864,-0.0,1.7070036,128.0
-1.6452813,-0.0,1.1371233,128.0
-3.2624083,-0.0,2.273772,128.0
-2.435304,-0.0,1.7115612,128.0
-2.3871174,-0.0,1.6917377,128.0
-2.3994944,-0.0,1.7147032,128.0
-2.376921,-0.0,1.7127135,128.0
-2.3322346,-0.0,1.6944668,128.0
-2.3445196,-0.0,1.7175006,128.0
-2.334539,-0.0,1.7243181,128.0
-2.3121111,-0.0,1.7218242,128.0
-2.2522323,-0.0,1.6910231,128.0
-2.2455738,-0.0,1.6998551,128.0
-2.2171788,-0.0,1.6920984,128.0
-2.1795282,-0.0,1.6769484,128.0
-2.1544368,-0.0,1.6711519,128.0
-2.1478574,-0.0,1.6796,128.0
-2.1412454,-0.0,1.6880211,128.0
-2.1162019,-0.0,1.6817962,128.0
-2.0913188,-0.0,1.6754633,128.0
-2.0816905,-0.0,1.6812111,128.0
-2.0780962,-0.0,1.6918356,128.0
-2.0533476,-0.0,1.6851391,128.0
-2.0467138,-0.0,1.69319,128.0
-2.0249963,-0.0,1.6886611,128.0
-2.0153646,-0.0,1.6940904,128.0
-2.0086958,-0.0,1.7019922,128.0
-1.9842037,-0.0,1.6946694,128.0
-1.9597236,-0.0,1.6871166,128.0
-1.9530828,-0.0,1.6947999,128.0
-1.9464135,-0.0,1.7024552,128.0
-1.9250853,-0.0,1.6971905,128.0
-1.91549,-0.0,1.7021469,128.0
-1.9087913,-0.0,1.7096555,128.0
-1.8846933,-0.0,1.7014581,128.0
-1.8779975,-0.0,1.7088457,128.0
-1.871272,-0.0,1.7162079,128.0
-1.8673824,-0.0,1.72619,128.0
-1.8405416,-0.0,1.7148323,128.0
-1.8195779,-0.0,1.7086986,128.0
-1.8128552,-0.0,1.7158296,128.0
-1.8061028,-0.0,1.7229358,128.0
-1.7683258,-0.0,1.7002127,128.0
-1.7757113,-0.0,1.7207834,128.0
-1.7521279,-0.0,1.7113235,128.0
-1.7453945,-0.0,1.7181904,128.0
-1.7247914,-0.0,1.7112966,128.0
-1.7153,-0.0,1.7152994,128.0
-1.6919986,-0.0,1.7053404,128.0
-1.7154542,-0.0,1.7426156,128.0
-1.694974,-0.0,1.7353874,128.0
-1.6690775,-0.0,1.7223538,128.0
-1.6514884,-0.0,1.7176503,128.0
-1.6554989,-0.0,1.7354096,128.0
-1.6379472,-0.0,1.7305678,128.0
-1.5830153,-0.0,1.6857398,128.0
-1.6056958,-0.0,1.7234038,128.0
-1.6015627,-0.0,1.7325604,128.0
-1.563046,-0.0,1.7042723,128.0
-1.5116528,-0.0,1.661286,128.0
-1.5155721,-0.0,1.6787877,128.0
-1.5115695,-0.0,1.6876317,128.0
-1.4919771,-0.0,1.6789786,128.0
-1.4853728,-0.0,1.6848242,128.0
-1.476177,-0.0,1.687709,128.0
-1.4746506,-0.0,1.699384,128.0
-1.4476104,-0.0,1.6815165,128.0
-1.4333321,-0.0,1.6782159,128.0
-1.4267303,-0.0,1.6838318,128.0
-1.4050496,-0.0,1.6715096,128.0
-1.3984759,-0.0,1.6770134,128.0
-1.4143165,-0.0,1.7096146,128.0
-1.4001057,-0.0,1.7060343,128.0
-1.3712354,-0.0,1.684299,128.0
-1.3793124,-0.0,1.7078758,128.0
-1.2920016,-0.0,1.6126813,128.0
-1.0960828,-0.0,1.3791988,128.0
-1.0689278,-0.0,1.3559282,128.0
-1.0635945,-0.0,1.3601156,128.0
-1.0582448,-0.0,1.364282,128.0
-1.0123894,-0.0,1.3158008,128.0
-1.0072142,-0.0,1.3197665,128.0
-1.006731,-0.0,1.3299309,128.0
-1.0015011,-0.0,1.3338739,128.0
-0.982219,-0.0,1.3189489,128.0
-0.9840428,-0.0,1.3322872,128.0
-1.0064605,-0.0,1.3738947,128.0
-0.97354877,-0.0,1.3399748,128.0
-0.9751188,-0.0,1.3532802,128.0
-0.9697966,-0.0,1.3570993,128.0
-0.9441077,-0.0,1.3321773,128.0
-0.98153406,-0.0,1.3965815,128.0
-0.99393874,-0.0,1.426104,128.0
-0.99941814,-0.0,1.4460374,128.0
-1.0158358,-0.0,1.4822036,128.0
-1.0078156,-0.0,1.4829555,128.0
-1.0215997,-0.0,1.5160092,128.0
-1.0113046,-0.0,1.513524,128.0
-0.992429,-0.0,1.4979767,128.0
-0.92647606,-0.0,1.4104248,128.0
-0.9060319,-0.0,1.3911757,128.0
-0.8814676,-0.0,1.3651519,128.0
-0.850814,-0.0,1.3291031,128.0
-0.85185754,-0.0,1.3423125,128.0
-0.8465794,-0.0,1.3456476,128.0
-0.8412888,-0.0,1.3489615,128.0
-0.82368064,-0.0,1.3323511,128.0
-0.8306683,-0.0,1.3555273,128.0
-0.8253384,-0.0,1.3587791,128.0
-0.81396174,-0.0,1.3519858,128.0
-0.8086466,-0.0,1.3551717,128.0
-0.8490811,-0.0,1.4357177,128.0
-0.89673316,-0.0,1.5299729,128.0
-0.88484126,-0.0,1.5233657,128.0
-0.882743,-0.0,1.533589,128.0
-0.8883574,-0.0,1.5574563,128.0
-0.8937487,-0.0,1.5813041,128.0
-0.8608041,-0.0,1.5370762,128.0
-0.86043775,-0.0,1.5506754,128.0
-0.86566323,-0.0,1.5746355,128.0
-0.8538771,-0.0,1.5677477,128.0
-0.8532695,-0.0,1.5813857,128.0
-0.83969945,-0.0,1.570966,128.0
-0.8499478,-0.0,1.6052719,128.0
-0.843637,-0.0,1.6085974,128.0
-0.84630287,-0.0,1.6292022,128.0
-0.85064983,-0.0,1.6534096,128.0
-0.8388383,-0.0,1.6463127,128.0
-0.83763707,-0.0,1.6600399,128.0
-0.82588243,-0.0,1.6528502,128.0
-0.81938577,-0.0,1.6560805,128.0
-0.8094001,-0.0,1.6521912,128.0
-0.8063538,-0.0,1.6624646,128.0
-0.7896462,-0.0,1.6444345,128.0
-0.77983326,-0.0,1.6404784,128.0
-0.763423,-0.0,1.6223545,128.0
-0.7537525,-0.0,1.6182696,128.0
-0.7604536,-0.0,1.6495513,128.0
-0.7442564,-0.0,1.6312361,128.0
-0.74426484,-0.0,1.648364,128.0
-0.7282408,-0.0,1.6299093,128.0
-0.7218342,-0.0,1.6327567,128.0
-0.7154172,-0.0,1.6355786,128.0
-0.7089884,-0.0,1.6383756,128.0
-0.7025487,-0.0,1.6411473,128.0
-0.69609964,-0.0,1.643893,128.0
-0.68357337,-0.0,1.6321329,128.0
-0.6741734,-0.0,1.6275986,128.0
-0.67073286,-0.0,1.6374515,128.0
-0.6701919,-0.0,1.6546243,128.0
-0.6462532,-0.0,1.6137049,128.0
-0.6427823,-0.0,1.6234827,128.0
-0.63640225,-0.0,1.6259942,128.0
-0.63001174,-0.0,1.6284809,128.0
-0.6208257,-0.0,1.6236571,128.0
-0.6061394,-0.0,1.6040992,128.0
-0.61078376,-0.0,1.6357899,128.0
-0.58812207,-0.0,1.5941747,128.0
-0.58719873,-0.0,1.6111289,128.0
-0.5835437,-0.0,1.6208553,128.0
-0.5771746,-0.0,1.6231343,128.0
-0.5565482,-0.0,1.5848174,128.0
-0.55032074,-0.0,1.5869906,128.0
-0.5440841,-0.0,1.5891397,128.0
-0.53783894,-0.0,1.591264,128.0
-0.5365241,-0.0,1.6081617,128.0
-0.53142405,-0.0,1.6139606,128.0
-0.5190558,-0.0,1.5974897,128.0
-0.51277804,-0.0,1.5995158,128.0
-0.5064932,-0.0,1.6015171,128.0
-0.49439368,-0.0,1.5848782,128.0
-0.48701888,-0.0,1.5830799,128.0
-0.48759145,-0.0,1.6073726,128.0
-0.46895465,-0.0,1.5680779,128.0
-0.4683349,-0.0,1.5887077,128.0
-0.46318173,-0.0,1.5942794,128.0
-0.4558437,-0.0,1.5923367,128.0
-0.45064533,-0.0,1.5978682,128.0
-0.44436744,-0.0,1.5996255,128.0
-0.43188092,-0.0,1.5786911,128.0
-0.42567846,-0.0,1.580375,128.0
-0.4194687,-0.0,1.5820345,128.0
-0.41820207,-0.0,1.6026342,128.0
-0.40703064,-0.0,1.5852801,128.0
-0.40080175,-0.0,1.5868665,128.0
-0.3945682,-0.0,1.5884278,128.0
-0.38832706,-0.0,1.5899651,128.0
-0.3820799,-0.0,1.5914779,128.0
-0.3704544,-0.0,1.5701911,128.0
-0.3695688,-0.0,1.5944297,128.0
-0.36070794,-0.0,1.5844604,128.0
-0.3570357,-0.0,1.5972829,128.0
-0.3432378,-0.0,1.5643883,128.0
-0.33955395,-0.0,1.577162,128.0
-0.33335745,-0.0,1.5784833,128.0
-0.3319026,-0.0,1.6026938,128.0
-0.32327828,-0.0,1.5925188,128.0
-0.31473908,-0.0,1.5823009,128.0
-0.3062859,-0.0,1.5720406,128.0
-0.30668685,-0.0,1.6077096,128.0
-0.3003714,-0.0,1.6089015,128.0
-0.28774527,-0.0,1.5755397,128.0
-0.28155556,-0.0,1.5766577,128.0
-0.2753615,-0.0,1.5777512,128.0
-0.27112946,-0.0,1.590354,128.0
-0.26296225,-0.0,1.5798651,128.0
-0.26050705,-0.0,1.6039829,128.0
-0.24686906,-0.0,1.558671,128.0
-0.2443317,-0.0,1.5828533,128.0
-0.23811361,-0.0,1.5838007,128.0
-0.23189259,-0.0,1.5847235,128.0
-0.22896509,-0.0,1.6087884,128.0
-0.21943918,-0.0,1.5864959,128.0
-0.21320696,-0.0,1.5873455,128.0
-0.20697145,-0.0,1.5881705,128.0
-0.20073426,-0.0,1.5889709,128.0
-0.19449249,-0.0,1.589747,128.0
-0.18686076,-0.0,1.5787802,128.0
-0.18200076,-0.0,1.5912254,128.0
-0.17575027,-0.0,1.591928,128.0
-0.16949782,-0.0,1.5926058,128.0
-0.16324276,-0.0,1.5932591,128.0
-0.15468101,-0.0,1.570501,128.0
-0.15072367,-0.0,1.5944921,128.0
-0.14446057,-0.0,1.5950717,128.0
-0.1371786,-0.0,1.5838706,128.0
-0.12999356,-0.0,1.5727369,128.0
-0.12565985,-0.0,1.5966629,128.0
-0.11763742,-0.0,1.5737094,128.0
-0.11311595,-0.0,1.5976006,128.0
-0.10527403,-0.0,1.5745847,128.0
-0.09909023,-0.0,1.574986,128.0
-0.09290415,-0.0,1.5753629,128.0
-0.08800797,-0.0,1.5991802,128.0
-0.08172695,-0.0,1.5995135,128.0
-0.074339196,-0.0,1.5763481,128.0
-0.0686532,-0.0,1.5883169,128.0
-0.061955664,-0.0,1.5768833,128.0
-0.05576317,-0.0,1.5771145,128.0
-0.050307214,-0.0,1.6008098,128.0
-0.043374944,-0.0,1.5775038,128.0
-0.037180156,-0.0,1.5776619,128.0
-0.030984042,-0.0,1.5777957,128.0
-0.02478745,-0.0,1.5779053,128.0
-0.01859123,-0.0,1.5779905,128.0
-0.012394723,-0.0,1.5780513,128.0
-0.006197271,-0.0,1.5780878,128.0
0.0,0.0,1.6016,128.0
0.0062430655,2.4516583E-5,1.5897877,128.0
0.012394144,4.8671933E-5,1.5780513,128.0
0.01859098,7.300697E-5,1.5779905,128.0
0.024787525,9.734087E-5,1.5779053,128.0
0.030983692,1.21673285E-4,1.5777957,128.0
0.037733033,1.4817802E-4,1.6011555,128.0
0.04337449,1.7033209E-4,1.5775038,128.0
0.049568936,1.9465772E-4,1.5773212,128.0
0.055349205,2.1735691E-4,1.5654218,128.0
0.06287804,2.4692275E-4,1.6003653,128.0
0.06764206,2.656311E-4,1.5649389,128.0
0.074338116,2.9192658E-4,1.5763481,128.0
0.07993076,3.1388892E-4,1.5643593,128.0
0.08671622,3.4053548E-4,1.5757155,128.0
0.09290329,3.648322E-4,1.5753629,128.0
0.099088944,3.891233E-4,1.574986,128.0
0.106840745,4.1956472E-4,1.5980325,128.0
0.11145559,4.3768727E-4,1.5741591,128.0
0.116764225,4.5853434E-4,1.562042,128.0
0.124733314,4.8982905E-4,1.5848992,128.0
0.12999241,5.1048154E-4,1.5727369,128.0
0.13819519,5.4269395E-4,1.5956267,128.0
0.14234042,5.589723E-4,1.5716674,128.0
0.14851117,5.8320496E-4,1.5710963,128.0
0.15467966,6.0742866E-4,1.570501,128.0
0.16084573,6.316429E-4,1.5698814,128.0
0.16700935,6.558475E-4,1.5692377,128.0
0.17317039,6.800419E-4,1.5685698,128.0
0.18199919,7.147127E-4,1.5912254,128.0
0.18548432,7.283989E-4,1.5671613,128.0
0.19163705,7.5256074E-4,1.5664208,128.0
0.19925322,7.8246946E-4,1.577264,128.0
0.20090967,7.889744E-4,1.5416636,128.0
0.21007715,8.2497514E-4,1.5640545,128.0
0.20231088,7.944769E-4,1.4626747,128.0
0.18712948,7.348595E-4,1.3148504,128.0
0.18267757,7.173767E-4,1.2484052,128.0
0.18409964,7.229612E-4,1.2245381,128.0
0.18712206,7.3483033E-4,1.2122427,128.0
0.19554159,7.678939E-4,1.2346104,128.0
0.19851269,7.795614E-4,1.2222843,128.0
0.20331098,7.984044E-4,1.2214954,128.0
0.2081062,8.172352E-4,1.2206875,128.0
0.21490972,8.439527E-4,1.2313867,128.0
0.21768685,8.548585E-4,1.2190154,128.0
0.21754953,8.543193E-4,1.1911969,128.0
0.2222256,8.726823E-4,1.1903335,128.0
0.21080235,8.2782307E-4,1.1050731,128.0
0.21737777,8.5364474E-4,1.1157209,128.0
0.21108611,8.289374E-4,1.0612097,128.0
0.20749319,8.148279E-4,1.0221521,128.0
0.21466896,8.430073E-4,1.0366052,128.0
0.218738,8.5898646E-4,1.0357542,128.0
0.22280368,8.749524E-4,1.0348872,128.0
0.22352274,8.777761E-4,1.0187668,128.0
0.22752166,8.934799E-4,1.0178812,128.0
0.23497984,9.2276826E-4,1.0321907,128.0
0.24079265,9.4559527E-4,1.0388585,128.0
0.24487032,9.616083E-4,1.037905,128.0
0.24894424,9.776066E-4,1.0369353,128.0
0.24838774,9.754212E-4,1.0170065,128.0
0.25237954,9.910971E-4,1.0160233,128.0
0.26400778,0.0010367613,1.0452743,128.0
0.2574418,0.0010109766,1.0026773,128.0
0.26137727,0.0010264312,1.0016586,128.0
0.27030635,0.0010614959,1.0194732,128.0
0.26616707,0.0010452409,0.9881809,128.0
0.28139204,0.0011050295,1.028604,128.0
0.28542915,0.0011208833,1.0274911,128.0
0.280993,0.0011034624,0.99633366,128.0
0.28490335,0.0011188185,0.9952225,128.0
0.29098552,0.0011427032,1.0015863,128.0
0.2960192,0.0011624704,1.0041767,128.0
0.3145156,0.001235106,1.0516766,128.0
0.3254356,0.001277989,1.0728258,128.0
0.32044268,0.0012583818,1.0416232,128.0
0.3152396,0.0012379492,1.0105723,128.0
0.32508552,0.0012766143,1.0279189,128.0
0.3184044,0.0012503774,0.99320996,128.0
0.32953322,0.0012940804,1.0142068,128.0
0.33351344,0.0013097108,1.0129048,128.0
0.34489396,0.0013544022,1.0337845,128.0
0.34520456,0.001355622,1.0213381,128.0
0.3454229,0.0013564794,1.0089054,128.0
0.35321537,0.0013870804,1.0185953,128.0
0.3494594,0.0013723307,0.99512225,128.0
0.35336453,0.0013876662,0.9937423,128.0
0.34666172,0.0013613441,0.96289736,128.0
0.34910482,0.0013709383,0.9578644,128.0
0.35421345,0.0013909999,0.960145,128.0
0.3689298,0.0014487912,0.98806924,128.0
0.37694272,0.001480258,0.9975576,128.0
0.37249994,0.0014628111,0.97421277,128.0
0.38054425,0.0014944013,0.9836544,128.0
0.38013983,0.0014928131,0.97125715,128.0
0.72906506,0.0028630462,1.8414223,128.0
0.37177008,0.001459945,0.9283237,128.0
0.0,0.0,0.0,128.0
0.33610317,0.0013198807,0.8205302,128.0
0.3183902,0.0012503216,0.76866776,128.0
0.31688645,0.0012444165,0.75661975,128.0
0.3274588,0.0012859341,0.773326,128.0
0.33360198,0.0013100585,0.7792967,128.0
0.33665967,0.0013220661,0.7779806,128.0
0.33971214,0.0013340532,0.7766525,128.0
0.3332574,0.0013087053,0.7538192,128.0
0.33621505,0.0013203201,0.7525047,128.0
0.3231186,0.0012688901,0.71563387,128.0
0.3243075,0.001273559,0.7108113,128.0
0.32709637,0.0012845108,0.70953226,128.0
0.33646673,0.0013213084,0.72238356,128.0
0.33764037,0.0013259173,0.71752787,128.0
0.33543232,0.0013172464,0.7056296,128.0
0.36014724,0.001414302,0.75001067,128.0
0.35968572,0.0014124896,0.7415725,128.0
0.35916355,0.001410439,0.7331497,128.0
0.34820393,0.0013674005,0.7037693,128.0
0.34046096,0.0013369938,0.68137467,128.0
0.3413772,0.0013405918,0.6765505,128.0
0.34403133,0.0013510147,0.67520475,128.0
0.33597508,0.0013193777,0.6530408,128.0
0.32770416,0.0012868977,0.63086224,128.0
0.3410936,0.0013394782,0.650382,128.0
0.31987435,0.00125615,0.6041422,128.0
0.34619108,0.0013594959,0.64768296,128.0
0.3375728,0.001325652,0.625637,128.0
0.32137316,0.0012620358,0.590057,128.0
0.3010937,0.0011823982,0.5476917,128.0
0.31459555,0.00123542,0.56696624,128.0
0.31681955,0.0012441537,0.5657264,128.0
0.31903875,0.0012528684,0.5644779,128.0
0.31545612,0.0012387994,0.5530577,128.0
0.33907658,0.0013315573,0.5890819,128.0
0.31391352,0.0012327417,0.5404459,128.0
0.31603342,0.0012410666,0.539209,128.0
0.32410413,0.0012727603,0.5480344,128.0
0.32025853,0.0012576587,0.53671026,128.0
0.31632903,0.0012422275,0.5254249,128.0
0.31231594,0.001226468,0.51417875,128.0
0.3204459,0.0012583944,0.52292424,128.0
0.36356494,0.0014277233,0.5880922,128.0
0.361744,0.0014205724,0.5800416,128.0
0.3681725,0.0014458173,0.58521867,128.0
0.3704678,0.001454831,0.5837683,128.0
0.37275738,0.0014638221,0.582309,128.0
0.3750412,0.0014727907,0.58084065,128.0
0.37731925,0.0014817367,0.5793634,128.0
0.39463454,0.001549734,0.60077834,128.0
0.37970388,0.0014911011,0.5731309,128.0
0.36678463,0.0014403672,0.54893625,128.0
0.3536256,0.0013886914,0.5247693,128.0
0.3469152,0.0013623396,0.51047415,128.0
0.32460824,0.00127474,0.47363853,128.0
0.3264657,0.0012820342,0.47236016,128.0
0.31716835,0.0012455235,0.4550767,128.0
0.31446794,0.0012349188,0.44744608,128.0
0.3297527,0.0012949423,0.4652994,128.0
0.3089024,0.001213063,0.4322702,128.0
0.31059757,0.0012197199,0.4310538,128.0
0.3122879,0.0012263579,0.42983073,128.0
0.31397343,0.0012329769,0.4286011,128.0
0.31565413,0.0012395771,0.4273648,128.0
0.31732988,0.0012461578,0.42612192,128.0
0.30489102,0.0011973103,0.40607986,128.0
0.30648333,0.0012035633,0.40487942,128.0
0.32232785,0.0012657848,0.42235392,128.0
0.30965376,0.0012160136,0.4024598,128.0
0.3112318,0.0012222105,0.40124074,128.0
0.2983907,0.0011717833,0.38158223,128.0
0.29988682,0.0011776587,0.38040754,128.0
0.29895186,0.001173987,0.3761737,128.0
0.2857337,0.0011220793,0.35665667,128.0
0.30189708,0.001185553,0.37381414,128.0
0.28852603,0.0011330447,0.35440153,128.0
0.28991547,0.0011385011,0.3532658,128.0
0.29130054,0.0011439403,0.35212454,128.0
0.27519703,0.0010807016,0.3300114,128.0
0.27649087,0.0010857825,0.3289281,128.0
0.30557784,0.0012000074,0.36064667,128.0
0.27906567,0.0010958938,0.32674643,128.0
0.29561338,0.0011608768,0.34338173,128.0
0.27906725,0.0010959,0.32159898,128.0
0.29316592,0.0011512657,0.33517832,128.0
0.2815844,0.001105785,0.31939727,128.0
0.28283653,0.001110702,0.31828904,128.0
0.28408423,0.0011156017,0.3171759,128.0
0.26958027,0.0010586446,0.29861456,128.0
0.28131706,0.0011047351,0.3091658,128.0
0.28780106,0.0011301978,0.31380713,128.0
0.30756226,0.0012078002,0.3327215,128.0
0.29025674,0.0011398413,0.3115371,128.0
0.2753912,0.0010814641,0.29326406,128.0
0.29269454,0.0011494146,0.30924782,128.0
0.29390672,0.0011541748,0.308096,128.0
0.27882692,0.0010949563,0.2899994,128.0
0.2963174,0.0011636415,0.3057782,128.0
0.3002409,0.0011790491,0.3074022,128.0
0.30144572,0.0011837805,0.30622077,128.0
0.30264592,0.0011884937,0.3050346,128.0
0.30384144,0.0011931885,0.30384377,128.0
0.30503225,0.0011978649,0.30264825,128.0
0.3089977,0.0012134372,0.30418402,128.0
0.3101898,0.0012181187,0.30296826,128.0
0.3113772,0.0012227815,0.3017478,128.0
0.32942754,0.0012936654,0.31674093,128.0
0.31373742,0.0012320501,0.29929295,128.0
0.3347375,0.0013145177,0.3168247,128.0
0.31892133,0.0012524073,0.29948938,128.0
0.33721548,0.0013242487,0.31418592,128.0
0.33844665,0.0013290835,0.31285927,128.0
0.3396726,0.0013338979,0.3115278,128.0
0.3235861,0.001270726,0.29444298,128.0
0.32473987,0.001275257,0.29316998,128.0
0.34331903,0.0013482175,0.30750453,128.0
0.34452394,0.0013529492,0.30615395,128.0
0.34572354,0.0013576599,0.30479863,128.0
0.3293047,0.001293183,0.28803298,128.0
0.3481067,0.0013670188,0.30207393,128.0
0.3315567,0.0013020267,0.28543776,128.0
0.35046843,0.0013762931,0.2993306,128.0
0.33378828,0.0013107901,0.28282493,128.0
0.33489633,0.0013151413,0.28151193,128.0
0.3210233,0.0012606619,0.26770598,128.0
0.33709696,0.0013237833,0.278873,128.0
0.33818948,0.0013280737,0.27754706,128.0
0.33927676,0.0013323434,0.27621686,128.0
0.34035885,0.0013365928,0.27488238,128.0
0.32621744,0.0012810593,0.26135144,128.0
0.3608265,0.0014169695,0.2867596,128.0
0.3619498,0.0014213807,0.2853404,128.0
0.34463447,0.0013533832,0.2695023,128.0
0.36417964,0.0014301373,0.28248885,128.0
0.36528614,0.0014344825,0.28105658,128.0
0.36328676,0.001426631,0.27725384,128.0
0.36748227,0.0014431068,0.27817893,128.0
0.35297808,0.0013861486,0.2650255,128.0
0.35401613,0.001390225,0.2636373,128.0
0.37073386,0.0014558758,0.2738304,128.0
0.37180635,0.0014600875,0.2723724,128.0
0.35394222,0.0013899348,0.25715607,128.0
0.3929999,0.0015433147,0.28318205,128.0
0.3718162,0.0014601261,0.2657058,128.0
0.37603867,0.0014767078,0.26649868,128.0
0.37708235,0.0014808063,0.26501992,128.0
0.3781201,0.0014848816,0.26353708,128.0
0.3759438,0.0014763353,0.25983277,128.0
0.39312854,0.0015438199,0.26943484,128.0
0.38119853,0.0014969705,0.25906426,128.0
0.39523253,0.0015520822,0.26633888,128.0
0.3832214,0.0015049145,0.25606233,128.0
0.3809728,0.0014960842,0.25240147,128.0
0.39834273,0.0015642961,0.2616643,128.0
0.39936718,0.0015683192,0.26009795,128.0
0.4003855,0.001572318,0.2585276,128.0
0.4079669,0.0016020903,0.2611586,128.0
0.38914773,0.0015281872,0.2469626,128.0
0.40340337,0.0015841692,0.2537928,128.0
0.38776618,0.0015227619,0.24183482,128.0
0.40538412,0.0015919477,0.25061667,128.0
0.4130157,0.001621917,0.25309834,128.0
0.39058822,0.001533844,0.23724984,128.0
0.40830845,0.0016034315,0.24582355,128.0
0.39578855,0.0015542657,0.23617332,128.0
0.39671296,0.0015578959,0.23461717,128.0
0.41790533,0.0016411187,0.24494046,128.0
0.39854336,0.001565084,0.2314942,128.0
0.3825492,0.0015022748,0.22019945,128.0
0.42076185,0.0016523362,0.2400002,128.0
0.4217011,0.0016560247,0.23834595,128.0
0.4021303,0.00157917,0.22520556,128.0
0.4030116,0.0015826308,0.22362465,128.0
0.40046906,0.0015726462,0.22016144,128.0
0.4047555,0.001589479,0.22045252,128.0
0.40561804,0.0015928664,0.21886134,128.0
0.40647438,0.0015962292,0.21726678,128.0
0.37285787,0.0014642167,0.1974196,128.0
0.39435303,0.0015486286,0.20682213,128.0
0.3847795,0.0015110332,0.1998785,128.0
0.3924973,0.001541341,0.20193432,128.0
0.3724379,0.0014625675,0.18976805,128.0
0.3731802,0.0014654825,0.18830402,128.0
0.37042806,0.0014546749,0.18509386,128.0
0.3746476,0.0014712451,0.18536727,128.0
0.37537262,0.0014740922,0.18389459,128.0
0.41118178,0.0016147152,0.19943903,128.0
0.3732897,0.0014659126,0.17925254,128.0
0.39160198,0.0015378251,0.18615718,128.0
0.39585882,0.0015545418,0.1862784,128.0
0.4213343,0.0016545842,0.19624916,128.0
0.39730957,0.0015602389,0.18316364,128.0
0.4193145,0.0016466525,0.1913151,128.0
0.42006257,0.0016495901,0.18966697,128.0
0.39231834,0.0015406382,0.17528844,128.0
0.43946537,0.0017257851,0.1942871,128.0
0.41512156,0.0016301867,0.1815793,128.0
0.41583145,0.0016329745,0.1799477,128.0
0.41653487,0.0016357368,0.1783134,128.0
0.43528032,0.0017093504,0.18431881,128.0
0.41792244,0.0016411858,0.1750364,128.0
0.43671447,0.0017149823,0.18089445,128.0
0.41928428,0.0016465337,0.17174865,128.0
0.4199555,0.0016491696,0.17010084,128.0
0.39889762,0.0015664751,0.15975082,128.0
0.3522896,0.0013834449,0.1394824,128.0
0.3528346,0.0013855852,0.13809787,128.0
0.3533742,0.0013877043,0.13671121,128.0
0.35390833,0.0013898017,0.1353225,128.0
0.3288996,0.0012915921,0.12428175,128.0
0.35861382,0.0014082803,0.13390292,128.0
0.35913688,0.0014103344,0.13249362,128.0
0.3633186,0.0014267559,0.13241772,128.0
0.41530156,0.0016308936,0.14951897,128.0
0.4305838,0.0016909072,0.1531135,128.0
0.43486145,0.0017077054,0.15271363,128.0
0.41703415,0.0016376976,0.14461595,128.0
0.43604738,0.0017123626,0.14929359,128.0
0.4478089,0.0017585503,0.15135843,128.0
0.47059697,0.0018480392,0.1570042,128.0
0.4638012,0.0018213523,0.1527155,128.0
0.4977792,0.0019547842,0.16173948,128.0
0.49841043,0.001957263,0.15978351,128.0
0.49903405,0.001959712,0.15782502,128.0
0.48475787,0.0019036492,0.15121846,128.0
0.48534796,0.0019059666,0.14931366,128.0
0.5084185,0.001996565,0.15422823,128.0
0.5014515,0.0019692054,0.14996698,128.0
0.5245773,0.0020600208,0.15464148,128.0
0.55139637,0.0021653394,0.16019666,128.0
0.63095015,0.0024777479,0.18062548,128.0
0.6127905,0.0024064349,0.17282616,128.0
0.5796454,0.0022762737,0.16102359,128.0
